address	section	name	status	family
0x00922ce4	.data	UI GDI clipped bounds top global	identified	UI/content/profile variables/data
0x00922ce8	.data	UI GDI clipped bounds right global	identified	UI/content/profile variables/data
0x00922cec	.data	UI GDI clipped bounds bottom global	identified	UI/content/profile variables/data
0x00922cf0	.data	UI GDI accumulated minimum-left bound global	identified	UI/content/profile variables/data
0x00922cf4	.data	UI GDI accumulated minimum-top bound global	identified	UI/content/profile variables/data
0x00922cf8	.data	UI GDI accumulated maximum-right bound global	identified	UI/content/profile variables/data
0x00922cfc	.data	UI GDI accumulated maximum-bottom bound global	identified	UI/content/profile variables/data
0x00922d14	.data	bounding-volume dispatch function table	identified	Engine/platform/runtime variables/data
0x00922d18	.data	BOX_BV factory dispatch pointer	identified	Engine/platform/runtime variables/data
0x00922d1c	.data	CAPSULE_BV factory dispatch pointer	identified	Engine/platform/runtime variables/data
0x00922d20	.data	LOZENGE_BV factory dispatch pointer	identified	Engine/platform/runtime variables/data
0x00922d24	.data	UNION_BV factory dispatch pointer	identified	Engine/platform/runtime variables/data
0x00922d28	.data	HALFSPACE_BV factory dispatch pointer	identified	Engine/platform/runtime variables/data
0x00922d40	.data	Direct3D device capability and adapter query globals	identified	Engine/platform/runtime variables/data
0x00922d44	.data	renderer triple-state table entry 0 state-slot 5 value	identified	Engine/platform/runtime variables/data
0x00922d4c	.data	renderer triple-state table entry 1 state-slot 4 value	identified	Engine/platform/runtime variables/data
0x00922d50	.data	renderer triple-state table entry 1 state-slot 5 value	identified	Engine/platform/runtime variables/data
0x00922d58	.data	renderer triple-state table entry 2 state-slot 4 value	identified	Engine/platform/runtime variables/data
0x00922d5c	.data	renderer triple-state table entry 2 state-slot 5 value	identified	Engine/platform/runtime variables/data
0x00922d60	.data	renderer triple-state table entry 2 state-slot 6 value	identified	Engine/platform/runtime variables/data
0x00922d64	.data	renderer triple-state table entry 3 state-slot 4 value	identified	Engine/platform/runtime variables/data
0x00922d68	.data	renderer triple-state table entry 3 state-slot 5 value	identified	Engine/platform/runtime variables/data
0x00922d6c	.data	renderer triple-state table entry 3 state-slot 6 value	identified	Engine/platform/runtime variables/data
0x00922d70	.data	renderer triple-state table entry 4 state-slot 4 value	identified	Engine/platform/runtime variables/data
0x00922d74	.data	renderer triple-state table entry 4 state-slot 5 value	identified	Engine/platform/runtime variables/data
0x00922d78	.data	renderer triple-state table entry 4 state-slot 6 value	identified	Engine/platform/runtime variables/data
0x00922d7c	.data	renderer triple-state table entry 5 state-slot 4 value	identified	Engine/platform/runtime variables/data
0x00922d80	.data	renderer triple-state table entry 5 state-slot 5 value	identified	Engine/platform/runtime variables/data
0x00922d84	.data	renderer triple-state table entry 5 state-slot 6 value	identified	Engine/platform/runtime variables/data
0x00922d88	.data	renderer pair-state table entry 0 state-slot 0 value	identified	Engine/platform/runtime variables/data
0x00922d8c	.data	renderer pair-state table entry 0 state-slot 1 value	identified	Engine/platform/runtime variables/data
0x00922d90	.data	renderer pair-state table entry 1 state-slot 0 value	identified	Engine/platform/runtime variables/data
0x00922d94	.data	renderer pair-state table entry 1 state-slot 1 value	identified	Engine/platform/runtime variables/data
0x00922d98	.data	renderer pair-state table entry 2 state-slot 0 value	identified	Engine/platform/runtime variables/data
0x00922d9c	.data	renderer pair-state table entry 2 state-slot 1 value	identified	Engine/platform/runtime variables/data
0x00922da0	.data	renderer pair-state table entry 3 state-slot 0 value	identified	Engine/platform/runtime variables/data
0x00922da4	.data	renderer pair-state table entry 3 state-slot 1 value	identified	Engine/platform/runtime variables/data
0x00922dc0	.data	renderer resource singleton pointer	identified	Engine/platform/runtime variables/data
0x00922dc4	.data	renderer resource collection pointer	identified	Engine/platform/runtime variables/data
0x00922e1c	.data	BFR indexed surface cache entry 0 pointer	identified	Engine/platform/runtime variables/data
0x00922e20	.data	BFR indexed surface cache entry 1 pointer	identified	Engine/platform/runtime variables/data
0x00932e5c	.data	HWConfig dialog error-mode flag global	identified	UI/content/profile variables/data
0x00932e9c	.data	height/sample stream-load dispatch table entry 15 null slot	identified	Gameplay/entity variables/data
0x00932ea0	.data	height/sample stream-load dispatch table entry 16 null slot	identified	Gameplay/entity variables/data
0x00932ed8	.data	height/sample retime dispatch table entry 0 null slot	identified	Gameplay/entity variables/data
0x00932f00	.data	height/sample retime dispatch table entry 10 null slot	identified	Gameplay/entity variables/data
0x00932f14	.data	height/sample retime dispatch table entry 15 null slot	identified	Gameplay/entity variables/data
0x00932fcc	.data	height/sample key-array allocation dispatch table entry 1 callback	identified	Gameplay/entity variables/data
0x009331a8	.data	height/sample frame-vector dispatch table entry 0 null slot	identified	Gameplay/entity variables/data
0x009331ac	.data	height/sample frame-vector dispatch table entry 1 null slot	identified	Gameplay/entity variables/data
0x009331b0	.data	height/sample frame-vector dispatch table entry 2 null slot	identified	Gameplay/entity variables/data
0x009331b4	.data	height/sample frame-vector dispatch table entry 3 null slot	identified	Gameplay/entity variables/data
0x009331d0	.data	height/sample frame-vector dispatch table entry 10 null slot	identified	Gameplay/entity variables/data
0x009331d4	.data	height/sample frame-vector dispatch table entry 11 null slot	identified	Gameplay/entity variables/data
0x009331d8	.data	height/sample frame-vector dispatch table entry 12 null slot	identified	Gameplay/entity variables/data
0x009331dc	.data	height/sample frame-vector dispatch table entry 13 null slot	identified	Gameplay/entity variables/data
0x009331e0	.data	height/sample frame-vector dispatch table entry 14 null slot	identified	Gameplay/entity variables/data
0x009331e4	.data	height/sample frame-vector dispatch table entry 15 null slot	identified	Gameplay/entity variables/data
0x009331e8	.data	height/sample frame-vector dispatch table entry 16 null slot	identified	Gameplay/entity variables/data
0x00933220	.data	height/sample derivative dispatch table entry 0 null slot	identified	Gameplay/entity variables/data
0x00933224	.data	height/sample derivative dispatch table entry 1 null slot	identified	Gameplay/entity variables/data
0x00933228	.data	height/sample derivative dispatch table entry 2 null slot	identified	Gameplay/entity variables/data
0x0093322c	.data	height/sample derivative dispatch table entry 3 null slot	identified	Gameplay/entity variables/data
0x00933248	.data	height/sample derivative dispatch table entry 10 null slot	identified	Gameplay/entity variables/data
0x0093324c	.data	height/sample derivative dispatch table entry 11 null slot	identified	Gameplay/entity variables/data
0x00933250	.data	height/sample derivative dispatch table entry 12 null slot	identified	Gameplay/entity variables/data
0x00933254	.data	height/sample derivative dispatch table entry 13 null slot	identified	Gameplay/entity variables/data
0x00933258	.data	height/sample derivative dispatch table entry 14 null slot	identified	Gameplay/entity variables/data
0x0093325c	.data	height/sample derivative dispatch table entry 15 null slot	identified	Gameplay/entity variables/data
0x00933260	.data	height/sample derivative dispatch table entry 16 null slot	identified	Gameplay/entity variables/data
0x00933310	.data	height/sample path-length dispatch table entry 0 null slot	identified	Gameplay/entity variables/data
0x00933314	.data	height/sample path-length dispatch table entry 1 null slot	identified	Gameplay/entity variables/data
0x00933318	.data	height/sample path-length dispatch table entry 2 null slot	identified	Gameplay/entity variables/data
0x0093331c	.data	height/sample path-length dispatch table entry 3 null slot	identified	Gameplay/entity variables/data
0x00933338	.data	height/sample path-length dispatch table entry 10 null slot	identified	Gameplay/entity variables/data
0x0093333c	.data	height/sample path-length dispatch table entry 11 null slot	identified	Gameplay/entity variables/data
0x00933340	.data	height/sample path-length dispatch table entry 12 null slot	identified	Gameplay/entity variables/data
0x00933344	.data	height/sample path-length dispatch table entry 13 null slot	identified	Gameplay/entity variables/data
0x00933348	.data	height/sample path-length dispatch table entry 14 null slot	identified	Gameplay/entity variables/data
0x0093334c	.data	height/sample path-length dispatch table entry 15 null slot	identified	Gameplay/entity variables/data
0x00933350	.data	height/sample path-length dispatch table entry 16 null slot	identified	Gameplay/entity variables/data
0x00933838	.data	HWConfig startup localized-strings load tick global	identified	UI/content/profile variables/data
0x00933940	.data	HWConfig window handle global	identified	UI/content/profile variables/data
0x00933944	.data	HW Config startup hInstance global	identified	UI/content/profile variables/data
0x00933a78	.data	DirectDraw adapter record 0 video-memory bytes cell	identified	Engine/platform/runtime variables/data
0x00933c50	.data	IME bootstrap function-pointer and composition state globals	identified	UI/content/profile variables/data
0x00933c54	.data	IME composition input published ARGB color global	identified	UI/content/profile variables/data
0x00933c58	.data	IME composition target-converted published ARGB color global	identified	UI/content/profile variables/data
0x00933c5c	.data	IME composition converted published ARGB color global	identified	UI/content/profile variables/data
0x00933c60	.data	IME composition target-not-converted published ARGB color global	identified	UI/content/profile variables/data
0x00933c64	.data	IME composition input-error published ARGB color global	identified	UI/content/profile variables/data
0x00933c68	.data	IME composition active-caret x coordinate cache	identified	UI/content/profile variables/data
0x00933c6c	.data	IME composition display mode cell	identified	UI/content/profile variables/data
0x00933c70	.data	IME requested composition display mode cache	identified	UI/content/profile variables/data
0x00933c74	.data	IME/TSF UI element COM object pointer	identified	UI/content/profile variables/data
0x00933c78	.data	IME reading-window cached flag/state	identified	UI/content/profile variables/data
